	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
Run_1312cell45	0.9905835	-0.08024309	1.0658863	0.19895683	-0.15002188	0.17728199	-0.0076847896	-0.101973824	0.8971206	-0.049876582	0.09301496	0.7291055	1.0079926	1.0189344	0.072900854	0.9134975	1.1342058	1.1190495	0.49112692	0.34024838	1.1384755	0.043794177	0.9598724	0.2503442	0.9256742	0.22957142	0.100165874	1.0159	0.18365164	1.0588002	0.060201205	0.17083283	0.019137481	-0.14426655	0.16341226	1.0603377	0.93007904	0.04836557	0.7766032	0.49123865	1.1384197	1.1634938	0.5752111	1.0953941	0.33382794	-0.013140678	0.51159203	0.11891856	0.8363374	0.12379651	0.10030091	-0.009178625	0.9585443	0.21852136	-0.0064831665	0.6253177	0.760573	-0.24065536	0.9420419	0.81885713	0.1342972	0.04654114	0.9291471	0.05988414
Run_1312cell46	1.2265949	-0.036654614	0.86154455	-0.14451776	-0.056211058	1.2628503	-0.32675493	0.92539454	0.5104408	0.73762727	0.78325075	0.2667643	0.92059225	0.14884865	0.1807931	0.11239221	0.3180341	0.9256443	1.1925672	0.54999584	0.9994944	0.9667896	1.1645663	0.89537466	0.12581351	0.7774642	0.10384387	0.27945274	1.0380685	0.042643107	0.858091	0.62882006	1.0929393	0.14673148	0.048004556	1.0090071	0.69769275	0.07822704	0.5995795	0.973013	1.097728	0.34194952	0.13759492	0.35382858	-0.1736824	-0.047538847	0.25725603	-0.012218413	0.5752348	0.43421248	0.4097345	0.1951917	0.94138145	-0.12938792	0.2826047	-0.13031815	-0.43555495	0.8982319	-0.04575839	0.2262086	-0.039588016	0.057988778	-0.11322624	-0.13509339
Run_1312cell47	1.03744	0.51525867	1.018513	0.23661497	0.44090843	0.027534604	0.6783166	-0.07132877	0.98207617	0.05267756	-0.09773708	1.0549223	0.7874392	1.2018774	0.029282117	1.0238816	0.62643224	1.3099642	-0.014329309	0.44042733	0.47693196	0.004711151	0.93267655	1.0614464	0.9784323	0.57600623	-0.009353336	1.1268954	0.09714621	1.0416843	0.14118235	-0.0154188685	0.03530235	0.943878	0.09008319	0.95737916	1.0049938	0.008681688	0.09902801	0.5799793	0.7324405	1.0815759	0.03398475	1.0676389	0.76644176	0.03586974	0.86822927	0.018193606	0.32431918	0.26037082	-0.010336533	0.30472425	1.0003384	1.1237286	0.014648975	0.9159223	0.988613	1.1058061	1.0733006	0.927293	0.7622847	0.021573322	1.0146457	0.081356496
Run_1312cell48	0.9139833	0.35996053	0.86734253	0.28185272	-0.025924493	-0.080432475	0.40439144	0.25547034	0.9447439	-0.15616947	-0.029630415	1.1097882	0.51811826	0.57938564	0.30697864	0.8064109	0.5472192	0.76786417	0.7144981	0.051096532	0.04000824	-0.037502006	0.9454861	0.811672	0.5861633	-0.100609705	0.13628227	0.76486796	0.15839748	0.42470843	0.2819515	0.46005625	0.04837933	0.18243177	0.0048899194	0.9798366	1.0133224	0.07048947	0.47649255	0.66082555	0.7580492	0.80458546	0.18448526	0.8972338	0.6129428	-0.015280977	0.68595034	-0.074812084	0.4186526	0.44854775	0.02655479	0.28966254	-0.06150727	0.93450665	0.32805383	0.65010285	0.28231427	1.186174	0.61199343	0.7792883	0.5953513	0.07852175	0.5228939	-0.1291655
Run_1312cell49	1.0376132	0.15655133	1.0147974	0.015139786	0.10019174	0.048370585	1.019371	-0.109983645	1.0770895	-0.04304469	-0.00342453	0.951983	0.927191	0.9811684	-0.0203432	1.0717179	0.9650447	-0.098641396	-0.11783687	0.6986584	0.9763045	0.0015726257	1.0066314	0.015828256	0.8816408	0.032141894	0.024253093	1.0617169	-0.05066176	1.0344484	0.012993561	0.052429657	-0.016194819	1.1338416	-0.045388065	1.0182852	1.0800557	-0.034711696	0.3137334	0.83660436	1.1786815	0.91007435	1.1034672	1.0711219	0.8736326	0.11631465	1.077391	0.012497771	0.7417742	-0.037665375	0.031272586	0.11357971	1.1011356	0.94804305	-0.0020394353	0.9449162	0.99614733	0.6016845	1.0578848	1.1403072	0.8702873	-0.005851118	0.9710068	0.3729313
Run_1312cell50	0.66850936	0.12224988	0.81659067	-0.020042863	0.23301779	0.6250411	0.24184763	0.4003868	0.9352583	0.90704256	1.0165108	0.4176631	1.0977196	0.19662675	0.0015970394	0.920238	0.9895672	0.91459286	-0.0560939	0.019581273	1.0188797	0.035699688	0.9293614	-0.16089779	0.2044864	0.07565437	0.56908375	0.113032654	0.7638216	1.0837624	-0.0828676	0.50015676	0.12311029	-0.14743008	0.046385963	1.038853	0.9123438	0.025620174	0.7519968	0.85066223	0.8312422	0.79904974	0.49453992	0.9718899	0.6235419	0.71847415	0.11323968	0.0062221093	1.0850325	0.25402233	0.016017068	0.1394178	0.918692	0.106504664	0.12610415	-0.05884619	0.47669622	0.21530813	0.30385065	0.08411011	-0.13325134	-0.07176173	-0.11165934	-0.024887197
Run_1312cell51	1.0638727	0.18179664	1.0599465	0.08505477	0.0012976425	0.036148414	0.8026004	-0.064136595	1.1507004	0.04290119	0.0042954506	1.1208781	0.90895593	1.0773485	-0.04493825	1.1169088	1.1122634	0.7236623	0.83748287	0.010963924	0.17054608	-0.05143267	1.017168	1.0408515	0.9982673	0.027017906	-0.02292012	1.1034715	0.04004063	1.059065	0.016231412	0.07662275	-0.030717814	1.0492232	-0.07881439	1.0270873	0.98171294	-0.034376018	0.9992741	0.0030618496	1.028955	1.0430958	1.1354536	1.0107396	1.1417608	0.15387997	1.047036	-0.10437294	1.1206295	0.025704365	-0.032989696	0.054489203	0.46554413	1.0511773	0.035433546	0.99890924	1.0757307	0.10422807	1.1649127	1.1066504	0.15505825	-0.026222246	1.1072578	-0.02980905
Run_1312cell52	0.7254453	0.065758415	0.8928422	0.053223055	0.22968304	0.06483934	0.6425947	0.050701916	0.94191134	-0.06406636	0.038279016	0.6422074	0.9352627	0.77633905	-0.0150011	0.9278867	0.906844	0.9667962	0.173324	0.38050994	0.81503814	0.028533058	0.95905095	0.4902496	0.5364159	-0.018572405	0.038340103	0.8684933	-0.07639699	0.86346245	0.010628739	-0.024939768	0.061111398	0.59344983	-0.029374093	0.9181871	0.85569906	-0.05968328	0.16725804	0.89641845	0.394279	0.9621049	0.45583513	1.0231768	0.4132158	0.60476077	0.89483327	-0.02741905	0.83681244	0.03770235	0.035031296	-0.025556164	0.44772434	0.7338248	0.08245512	0.36527473	0.7998209	0.965758	0.7666625	0.7786918	0.24513417	-0.0053200964	0.7054973	-0.08142788
Run_1312cell53	1.2006052	-0.021357715	0.86672413	-0.19316828	-0.041817684	1.1756437	-0.2923333	0.92361546	0.5338951	0.85609025	0.8148236	0.11102921	0.86246437	0.17662664	0.25995514	-0.039551668	0.34882653	0.7330849	0.91417277	0.624655	1.1028501	0.75876665	1.2248311	1.0744194	0.13511378	0.900864	-0.065163076	0.43814868	1.1031262	-0.013357751	1.0483664	0.93743855	1.2453737	0.13198961	0.1372294	1.146541	1.0276552	0.053550653	0.28252217	1.0736165	1.046076	0.39792147	0.30972558	0.29982263	-0.14791828	0.021415919	0.21955937	-0.06936131	0.5027062	0.4462355	0.32634407	0.11097118	1.23314	-0.1013568	0.16919363	-0.10192005	-0.2311696	0.89688665	0.17568058	0.48436293	-0.022752222	-0.02579129	-0.019034296	0.1509133
Run_1312cell54	-0.10445869	0.25659665	1.0251653	0.019954432	1.1081027	1.1721896	1.0372783	1.3433797	1.3396367	1.0002315	0.094440065	0.40802613	0.32637787	0.09202823	0.042428337	0.7101871	-0.17075597	0.04453144	-0.009554142	1.0827734	1.0802015	0.26760072	0.99605066	0.08603406	-0.016328707	0.9103378	1.0049206	0.26973027	1.1279367	0.314233	0.0904279	0.66796374	-0.0033251848	0.8832074	0.7552301	1.4259623	0.99702364	0.09864177	0.012968659	0.6180918	0.84834325	0.121149875	0.8889435	-0.06487715	0.99555284	-0.16047513	0.97127336	0.52437276	-0.08419792	-0.057363927	0.15019484	1.091109	1.2676564	1.2385772	-0.05170685	0.8247044	1.0861987	0.0601174	0.14179918	1.155765	1.2357767	0.1641219	0.20216265	0.9673582
Run_1312cell55	0.36500138	0.10281766	1.0096035	-0.14699987	0.49732172	-0.042643443	0.53635955	0.025937209	1.117429	0.021326005	0.08053221	1.0532898	0.9617922	0.88879776	0.03805009	0.9934656	0.9740138	1.0482721	-0.1339931	0.11679571	0.702716	0.016620912	1.0314219	0.1248233	1.1295195	0.019281596	-0.054351058	0.9688723	0.06597492	1.0678306	0.0932206	0.096092924	0.034973346	0.24289298	0.057548672	1.07867	0.91992724	0.04717339	0.03597583	1.0488218	0.8903176	1.1229805	-0.30980566	0.9435718	0.9869752	-0.047818065	1.0473998	-0.080888934	0.9132342	0.09450352	0.025064785	-0.033135355	0.5894142	0.9606682	0.012119089	0.6975155	1.0845124	0.5049161	0.9808382	0.99709463	0.13058603	-0.025674207	0.9720481	-0.015729584
Run_1312cell56	1.0483419	0.044105716	1.0034931	0.06099632	-0.015081848	0.046377257	0.9832647	-0.0050458703	1.0778177	0.0052924464	0.023658998	0.923098	1.0375019	1.0770282	-0.032801237	0.98881495	1.0174525	0.045564108	0.20708485	-0.11812624	0.9528636	0.013743762	0.99536717	0.7251486	0.99730766	0.015926465	-0.030133817	1.0138799	-0.0012419289	0.98356426	-0.020703847	0.052476853	0.017580012	1.0410259	-0.00053125713	1.0233697	0.94474036	0.007094384	1.2294781	-0.0024253987	0.95348716	0.9535692	1.0054967	0.96636516	0.6799262	-0.040518418	0.99577767	-0.021255504	1.0326391	0.00834322	0.0061224066	0.059504665	-0.009179695	0.9580942	-0.0034352606	0.8713614	0.98891604	-0.0661772	1.0132859	1.0483016	0.9066443	-0.0028245468	1.0524404	0.83096325
Run_1312cell57	1.0711703	-0.018449523	0.9140377	-0.007028424	-0.051791225	0.81379575	0.06999332	-0.07138521	0.6582961	0.3329454	0.8290403	0.3708726	0.7803063	0.40721938	0.12485055	0.92447704	1.0144932	0.86323565	0.0063070413	0.108733535	1.069519	-0.00787295	0.99392694	0.0780575	0.19266886	-0.0035717199	0.5358498	0.6085936	0.6669389	0.91873705	0.015242374	0.1966347	0.075195655	-0.10429239	-0.0118314335	0.9392133	0.9280482	0.011677106	0.91235846	1.0050455	0.8111112	0.6639171	0.8855296	0.9790292	0.2814097	0.93661237	0.34845045	-0.023194153	0.89500785	0.32369247	0.05249707	-0.0045781936	0.5167971	0.24201423	0.0037064562	0.092299625	-0.048164327	0.3310872	0.39268953	-0.05481915	-0.01945224	0.045086637	0.3382983	0.09047382
Run_1312cell58	0.80499244	0.54333854	0.2674318	0.6271928	0.03510231	1.0308867	0.21677816	1.2661744	0.7951845	0.8358452	1.0021858	-0.18165867	0.7495515	0.42392805	0.1530211	1.0258956	0.67760736	0.8541059	0.9163731	0.58137476	0.29190952	-0.069489054	0.95725	-0.06031364	0.56184673	1.1447028	0.48552033	0.83220387	-0.22987604	0.76282024	0.25555828	0.10901876	-0.059288688	0.3474532	0.4215794	1.4172928	0.547464	0.030268833	0.35753226	0.6559158	0.15736382	0.29971248	1.4408752	0.50706816	1.4602892	0.42407948	-0.08014067	-0.026767254	1.167807	0.23093738	-0.052237168	-0.14910072	0.82718515	0.89099276	-0.07607183	-0.10819718	0.2649915	0.196616	0.1888697	0.9016586	0.2557811	0.019197708	1.2591988	1.021277
Run_1312cell59	0.020910036	0.11881604	1.1100466	0.030725185	0.71019876	1.134659	0.88899946	0.9617614	1.005117	1.0842309	0.17765985	0.6222024	0.5228428	0.50285614	-0.048522018	1.1069951	-0.06281464	1.0576537	0.21850862	0.93597496	0.923012	-0.021806315	1.1400971	-0.0148299	0.34738177	0.060363673	0.14602312	0.20556018	1.2819257	-0.0633161	-0.0020867418	0.537449	0.27024156	0.4390209	0.16733344	1.0993483	1.1887913	0.14056592	-0.09045909	1.1570963	0.9968084	0.6985437	0.4775881	0.10094467	1.20972	0.11900749	0.17824528	0.40826476	-0.17209752	0.85512817	0.023393515	0.55203015	1.0924459	0.5119082	0.75750065	0.53358847	1.2919579	0.7872824	0.8479823	0.9854775	1.264039	-0.09891827	-0.13678071	0.7448491
Run_1312cell60	0.9659083	-0.044356912	1.1071326	0.04279501	-0.1090813	-0.002244479	0.39293623	-0.0557354	0.9340378	0.02885649	0.02781365	1.1579142	0.973687	1.0687009	-0.033852544	1.045099	1.1088597	1.2341285	0.09309485	0.20742585	0.8374631	-0.0067632776	0.9449752	0.16066226	1.0294182	0.36260095	0.06696224	0.99117553	0.16417837	1.1057587	-0.01687132	0.11527571	-0.01660536	0.5423352	0.06381229	0.9717796	0.9594559	0.0042528175	1.110331	0.51977974	1.0241313	1.1062057	0.67070276	1.0554862	0.02997217	0.054519445	0.9304789	0.034931827	1.1505343	0.17241879	-0.050532896	0.09812749	0.58084154	0.6437226	-0.022885904	0.83716583	1.1408571	-0.018859886	0.9941722	0.8659499	0.4145141	0.03346304	0.9925116	0.107152365
Run_1312cell61	0.7064501	0.16213009	1.0719482	-0.04134159	0.13188474	1.1165539	0.02721423	0.6717015	0.889438	0.8822521	1.043531	0.18226042	0.9434959	0.026774585	0.09430539	0.5062596	0.91246575	0.9875156	0.83769363	0.39254072	0.82679194	0.37405944	1.1027782	0.21492296	0.08150989	0.5095014	0.63560206	-0.0775	0.7418561	0.09080479	0.62052876	0.78515595	0.111734316	-0.07117528	0.094455086	0.56211156	-0.115669236	-0.020403335	1.0495088	1.0308855	0.5770482	0.2063976	0.9611922	0.22593419	1.0358979	0.32365486	-0.013140582	-0.024848152	0.9560074	-0.083597496	0.044795785	-0.046038598	0.5868106	0.29662412	0.36990076	0.016792651	0.29994938	0.2089375	-0.16971776	0.117851734	0.19383386	0.04957623	0.4398805	0.27650684
Run_1312cell62	0.15843697	0.07158052	1.2556717	-0.060053315	0.27421716	1.0188711	1.1156361	0.8899968	1.2484494	1.0354525	0.120463826	0.15361647	0.7469377	0.36730045	-0.0142300725	1.0629977	0.35524058	0.7897343	-0.05826208	1.2224647	1.1332923	-0.03756486	0.8796174	0.16955863	-0.0615395	0.35094234	0.7123978	-0.1542585	1.1199145	0.07578335	-0.05712296	-0.28961802	-0.021790987	0.9179147	0.22591445	1.0886104	1.056637	-0.05381859	0.09456079	0.5565594	1.0638902	1.1985923	0.30701554	0.18304992	0.9211897	-0.025702067	-0.065284416	0.59575003	0.005296409	-0.07682112	0.05671535	0.9566522	1.1952273	0.84013593	0.6470288	1.3151826	1.094588	0.49596688	0.7780793	0.9346145	0.9345526	-0.05366753	0.38844454	1.1243521
Run_1312cell63	1.038858	0.05928407	0.99541414	0.21181455	0.07250739	0.03479674	0.039259143	0.1397542	1.1050904	-0.08555615	-0.018706087	0.8453418	1.0283167	1.115252	0.01183486	1.1337967	1.001819	1.092693	0.03113149	0.27257508	0.55365664	-0.005153535	0.9576195	0.55381864	1.008975	0.5023051	-0.006681185	0.9668733	0.00187515	1.1722832	-0.21677552	0.002788119	0.1204996	0.6209057	-0.0664051	1.0377479	1.1078644	0.0034955982	0.3473405	0.9747349	0.33641264	0.9841571	0.3548244	0.94985706	0.24130976	0.52400804	1.2674447	-0.0321311	1.0061934	0.1113563	0.042990554	0.27805912	0.57032615	1.0716082	0.14276434	0.28837714	1.1699609	0.7116019	1.0943918	0.8824015	0.064549685	0.07179986	0.8874353	-0.07340121
Run_1312cell64	1.2156298	0.023768999	0.9035983	0.038666334	-0.14620633	1.0777856	-0.17901373	-0.07747195	0.97837996	0.7382614	0.89092326	0.69063437	1.1955528	0.07408616	-0.20999196	0.90120745	1.113473	1.2681344	0.18867062	0.25731283	1.140709	-0.02315038	0.98361987	-0.03462666	0.15456006	-0.085219145	1.2169623	0.38336635	1.0733732	1.0763159	0.14328009	1.0151597	0.079537205	0.039709065	0.0027481196	1.1005632	0.8711131	0.035410546	1.1229432	1.0245738	1.0185559	1.3950022	0.9009565	1.195641	0.5951901	1.0044867	0.027157526	-0.09814637	1.0693232	-0.18722363	0.026800528	-0.12843119	0.4204295	0.32598114	0.34748143	0.21799347	1.0165956	-9.508431e-05	0.07369143	-0.018823057	-0.031020056	0.085648574	0.060275517	-0.022739016
Run_1312cell65	1.3265486	0.44855663	0.72440857	0.14163584	0.033163395	0.510256	0.08326069	0.077926844	0.75639814	0.39722687	1.2136077	0.34748536	0.8315084	0.03356736	0.10224932	1.2915733	0.80428934	1.34342	0.254093	0.17888191	0.91738886	0.06649569	0.88468146	0.5557536	0.691676	0.20705746	0.540433	1.1161399	0.76738864	0.5037059	0.51063704	0.06682782	0.24931772	-0.45188254	0.16342443	1.2214572	1.1131922	-0.07731277	0.74198836	1.7675658	-0.1596997	0.6365408	1.0058628	0.874098	1.1733611	1.7347147	0.010493614	0.19272387	0.74890786	0.37033603	-0.05290948	0.11472179	0.69951963	0.9388148	0.36623937	0.29193255	0.437466	0.28385645	0.20700575	-0.029023618	0.31602773	0.30723614	0.6607935	0.04171724
Run_1312cell66	0.7385498	0.07177819	1.1204175	0.011694028	0.27725005	0.09805828	0.96802795	0.050516777	1.0423775	0.045305137	-0.08637463	1.3931172	0.9656723	0.781149	-0.085780516	0.9724809	0.88838273	1.3771181	0.084711835	0.72251725	1.1208766	0.0035348926	0.9737838	0.6412123	0.6309118	-0.15335596	0.13837631	0.80969757	0.28241912	0.7228011	0.18598458	0.48332977	0.06089571	0.51856446	-0.044816833	1.0028309	1.0616853	0.026700778	0.5005349	0.8269534	0.848987	0.89452386	0.42219692	1.1148155	0.48443645	-0.018789358	0.4032836	-0.12625049	0.6524903	0.30654904	-0.056410264	-0.020350685	0.38264525	0.8630039	0.21186712	0.79948443	0.73268497	1.1891891	0.99135065	1.0588992	0.6605874	0.040248863	1.0981302	0.40976495
Run_1312cell67	1.0187149	0.0873911	1.020049	0.10065833	0.005300193	0.02323687	0.9024446	0.013565442	1.0806028	0.018596567	0.00047659222	0.92478186	1.1218907	1.0396156	-0.050948553	1.0091828	1.011131	0.11770424	0.33834505	-0.17586997	0.9162012	0.00674898	0.9833506	0.36552355	1.0196365	0.06483846	0.004193384	1.0666423	0.01667345	0.99281913	0.025721872	0.036384463	0.05379305	0.99507874	-0.0534572	1.0526974	0.9481123	-0.0066884737	1.1553681	0.17444292	0.97960484	1.00611	0.97196305	0.99893117	0.39504018	0.074776635	1.0002176	-0.050506067	1.0057346	-0.012769993	0.044740703	0.080969565	0.35708857	0.99151	-0.045598354	0.99191177	1.0092766	-0.008399792	1.0041306	0.9911497	0.74501115	-0.02736519	1.0650209	0.631701
Run_1312cell68	1.1591709	0.18569165	1.0727756	0.21049932	0.059174124	-0.036552094	1.051	0.044407204	1.1716452	0.09043663	0.024839759	0.9990082	0.96538913	0.91973805	-0.002636522	0.96443105	0.93378043	0.36479166	-0.029075528	0.57905024	1.0391982	-0.021406345	0.96161056	0.5985184	0.78016174	0.51590496	0.0051326137	1.0776689	0.11677754	0.8406848	0.100153856	0.060161877	-0.008301249	1.0269588	0.00603038	1.0376763	1.0034893	-0.04486663	0.16100264	0.59340596	1.1472884	1.1273415	0.93927085	1.0816637	0.15594713	0.0010793507	0.94296104	0.07373222	0.29703718	-0.08445953	0.09978163	0.7305583	0.6192565	0.8804486	0.024939898	0.91431427	0.84320885	1.3207635	0.9736471	1.2542553	0.966896	-0.043095037	0.93310523	0.41968948
Run_1312cell69	0.52135634	0.04820823	1.0107782	0.1204823	-0.22169034	0.041249562	0.8123058	0.049684197	1.0442767	0.0094470875	0.063621856	0.019188704	0.7484844	1.0708511	-0.06455601	1.0962644	0.9056696	0.14677991	0.45178357	0.8970499	1.0884451	0.009173395	0.965196	0.3416775	0.5664022	0.5828306	0.24616519	0.93026	0.25025588	0.95185745	0.08657435	0.041772317	-0.011944165	0.9519102	0.3660938	1.0791188	0.8554057	0.07755985	0.40293735	0.587512	0.9254179	1.0685675	0.7127511	1.0019546	0.91517717	0.13467653	0.9377311	0.15834044	1.0732552	-0.04762815	0.009428114	0.34622023	0.330097	0.90337235	0.013344298	1.0967166	0.97851455	0.63476914	0.9631198	1.1078124	0.82774764	0.08271508	0.48290426	0.7733598
Run_1312cell70	1.006455	0.00023368374	1.0036908	0.03343003	-0.10762331	0.020678341	0.93161476	-0.00670073	0.97509456	0.02324428	-0.015872244	1.0056692	1.026692	1.0951595	-0.01733663	1.028688	1.066568	0.20381644	0.6772482	0.12238823	0.24720505	-0.031908102	1.0310613	0.906507	0.9732795	0.028060645	0.049932286	1.0323989	0.026217371	1.0145677	-0.033548072	0.07628149	0.014233998	1.0881232	0.0074281385	1.0390114	0.95602983	-0.008302266	0.953209	0.038381923	0.90994716	1.0237597	1.0479144	0.9972054	1.0109289	-0.06467787	0.98913056	-0.01332071	1.0084863	-0.023979947	0.017122302	0.009363247	0.04422248	0.93329734	-0.0025646081	0.9575366	1.0332696	0.07625698	1.0296205	1.0133445	1.0964252	-0.007367296	1.0341496	1.0355635
Run_1312cell71	0.9165032	0.06890233	0.65420294	0.11850696	0.14758718	0.80410004	0.14773524	0.48742738	0.76397824	0.7221019	0.89195794	0.2585115	0.95563734	0.16370976	-0.007887982	0.82130885	0.99889314	0.9791441	0.046764217	0.045457777	1.0164837	0.07154295	0.8987605	0.2526208	-0.047145963	-0.15217906	0.8536541	0.2566253	0.4900113	0.99448	0.060602367	0.53249425	-0.017569674	0.10766995	-0.019825913	0.90370077	0.7396071	-0.013164042	0.748382	0.9425036	0.8681144	0.7186043	0.8235112	0.98289895	0.6923507	0.79194367	0.09574872	-0.038069833	0.94702464	0.10999864	0.0014196709	0.008065155	0.7870459	0.21231529	0.6412096	-0.0116879195	0.40667745	-0.12186959	0.22446468	0.015139781	0.032728244	-0.007667633	-0.037673175	0.07370696
Run_1312cell72	1.0182098	0.05388654	0.8293101	0.02905992	-0.057042826	0.90846413	-0.0859384	-0.0020709988	0.921548	0.74432987	0.9005643	0.60997707	1.1054698	0.12466462	-0.1554006	0.85077274	0.99186265	1.1183398	0.1055698	0.17086151	1.0511352	-0.0015590303	0.89452446	0.00902826	0.07506323	-0.06466906	1.0702255	0.38209367	0.8431898	0.99810296	0.08621547	0.7662036	0.0994944	0.029188719	0.011935103	0.9909111	0.847936	0.057591148	0.94717777	0.92415696	0.87652135	1.2157624	0.8558669	1.1049201	0.55298626	0.9193517	-0.0024144128	-0.09465843	0.9929531	-0.103762105	0.030404817	-0.09650263	0.4594763	0.26410908	0.36559427	0.1501893	0.79747605	0.029062536	0.16636188	-0.06796509	-0.09642151	0.06504661	-0.035607137	0.028901614
Run_1312cell73	1.2373787	0.05926276	1.0467191	0.078059554	0.04146902	0.15012889	0.02220694	-0.020239418	1.0780038	0.047918692	-0.03757433	1.04873	0.96070784	1.0259224	-0.022832964	1.001406	1.1339512	0.7413207	0.9174481	-0.10238108	0.9051801	0.01282049	1.0096061	1.2729294	1.037595	0.115893595	0.02156337	1.1220273	0.034103204	0.9842382	0.02293264	0.083298944	0.027588492	0.4412006	0.014313593	1.0717096	1.0175896	-0.016365012	0.62232554	0.3859199	1.0292629	1.1071855	1.0488523	1.0547628	1.0425708	0.12660217	0.9364222	0.029792413	0.9634075	-0.048602667	0.07801367	0.079457365	0.21613562	0.8933962	-0.044332407	0.87013197	0.80531204	0.082812406	1.0523803	1.053725	-0.5134261	0.029862324	0.9941704	0.1801782
Run_1312cell74	0.22948037	-0.14046842	0.7518818	-0.018412773	0.59258866	0.9245663	0.7680112	0.9210384	0.9676033	0.776697	0.22797775	0.58622295	0.77330357	0.041830912	0.043568894	1.0436969	0.31491566	0.6787252	0.041705616	0.88867825	0.8030359	-0.15494452	1.1343601	-0.18136269	-0.07321888	0.028605618	0.26434073	0.0015801638	0.9429575	0.08647744	0.16051255	0.7954279	0.121349074	0.30448663	-0.07048054	1.0004082	0.9664535	0.032635145	-0.0023764856	0.8041733	0.95821756	0.5124269	0.36130792	0.22915623	0.57239765	0.04716392	0.30470607	0.22016463	0.3038926	0.67790526	-0.012448821	0.40581432	0.7038059	0.48869193	0.45141226	0.23946328	0.27192262	0.28823504	0.29918414	0.8481971	1.112926	0.021480044	-0.028301716	0.8422296
